name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of sodium,220,Sodium,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of sodium,220,Sodium,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of complex carbohydrates,21,Carbohydrates,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Grams of sugars,7,Sugars,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Milligrams of potassium,130,Potassium,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Display shelf,3,Shelf,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Weight in ounces per one serving,1.33,Ounces,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Number of cups in one serving,0.67,Cups,Rating of cereal,40.69232,**Rating**
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Calories per serving,140,Calories
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Grams of protein,3,Protein
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Grams of fat,2,Fat
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Milligrams of sodium,220,Sodium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Grams of dietary fiber,3,Fiber
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Grams of complex carbohydrates,21,Carbohydrates
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Grams of sugars,7,Sugars
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Milligrams of potassium,130,Potassium
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Display shelf,3,Shelf
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Weight in ounces per one serving,1.33,Ounces
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Number of cups in one serving,0.67,Cups
Nutri-Grain Almond-Raisin,Kelloggs,Cold,Rating of cereal,40.69232,**Rating**,Rating of cereal,40.69232,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Calories per serving,90,Calories,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Grams of protein,3,Protein,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Grams of fat,0,Fat,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of sodium,170,Sodium,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Grams of dietary fiber,3,Fiber,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Grams of complex carbohydrates,18,Carbohydrates,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Grams of sugars,2,Sugars,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Grams of fat,0,Fat
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Milligrams of sodium,170,Sodium
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Grams of dietary fiber,3,Fiber
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Grams of complex carbohydrates,18,Carbohydrates
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Grams of sugars,2,Sugars
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Milligrams of potassium,90,Potassium
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Display shelf,3,Shelf
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Weight in ounces per one serving,1,Ounces
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Number of cups in one serving,1,Cups
Nutri-grain Wheat,Kelloggs,Cold,Milligrams of potassium,90,Potassium,Rating of cereal,59.642837,**Rating**
Nutri-grain Wheat,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Calories per serving,90,Calories
Nutri-grain Wheat,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of protein,3,Protein
Nutri-grain Wheat,Kelloggs,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of fat,0,Fat
