name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,grams of fat,0,Fat
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,milligrams of sodium,0,Sodium
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,grams of dietary fiber,3,Fiber
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,grams of complex carbohydrates,16,Carbohydrates
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,grams of sugars,0,Sugars
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,milligrams of potassium,95,Potassium
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,Display shelf,1,Shelf
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,Weight in ounces per one serving,0.83,Ounces
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,Number of cups in one serving,1,Cups
Shredded Wheat,Nabisco,Cold,Number of cups in one serving,1,Cups,Rating of cereal,68.235885,**Rating**
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,calories per serving,80,Calories
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,grams of protein,2,Protein
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,grams of fat,0,Fat
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,milligrams of sodium,0,Sodium
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,grams of dietary fiber,3,Fiber
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,grams of complex carbohydrates,16,Carbohydrates
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,grams of sugars,0,Sugars
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,milligrams of potassium,95,Potassium
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,Display shelf,1,Shelf
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,Weight in ounces per one serving,0.83,Ounces
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,Number of cups in one serving,1,Cups
Shredded Wheat,Nabisco,Cold,Rating of cereal,68.235885,**Rating**,Rating of cereal,68.235885,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,calories per serving,90,Calories,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of protein,3,Protein,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of fat,0,Fat,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of sodium,0,Sodium,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of dietary fiber,4,Fiber,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of complex carbohydrates,19,Carbohydrates,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,grams of sugars,0,Sugars,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,milligrams of potassium,140,Potassium,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,Display shelf,1,Shelf,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,Weight in ounces per one serving,1,Ounces,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,Number of cups in one serving,0.67,Cups,Rating of cereal,74.472949,**Rating**
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,calories per serving,90,Calories
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,grams of protein,3,Protein
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,grams of fat,0,Fat
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,milligrams of sodium,0,Sodium
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,grams of dietary fiber,4,Fiber
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,grams of complex carbohydrates,19,Carbohydrates
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,grams of sugars,0,Sugars
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,milligrams of potassium,140,Potassium
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,Display shelf,1,Shelf
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,Weight in ounces per one serving,1,Ounces
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,Number of cups in one serving,0.67,Cups
Shredded Wheat 'n'Bran,Nabisco,Cold,Rating of cereal,74.472949,**Rating**,Rating of cereal,74.472949,**Rating**
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,calories per serving,90,Calories
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,grams of protein,3,Protein
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,grams of fat,0,Fat
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,milligrams of sodium,0,Sodium
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,grams of dietary fiber,3,Fiber
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,grams of complex carbohydrates,20,Carbohydrates
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,grams of sugars,0,Sugars
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,milligrams of potassium,120,Potassium
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,Display shelf,1,Shelf
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,Weight in ounces per one serving,1,Ounces
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,Number of cups in one serving,0.67,Cups
Shredded Wheat spoon size,Nabisco,Cold,calories per serving,90,Calories,Rating of cereal,72.801787,**Rating**
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,calories per serving,90,Calories
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,grams of protein,3,Protein
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,grams of fat,0,Fat
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,milligrams of sodium,0,Sodium
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,grams of dietary fiber,3,Fiber
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,grams of complex carbohydrates,20,Carbohydrates
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,grams of sugars,0,Sugars
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,milligrams of potassium,120,Potassium
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,Display shelf,1,Shelf
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,Number of cups in one serving,0.67,Cups
Shredded Wheat spoon size,Nabisco,Cold,grams of protein,3,Protein,Rating of cereal,72.801787,**Rating**
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,calories per serving,90,Calories
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,grams of protein,3,Protein
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,grams of fat,0,Fat
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,milligrams of sodium,0,Sodium
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,grams of dietary fiber,3,Fiber
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,grams of complex carbohydrates,20,Carbohydrates
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,grams of sugars,0,Sugars
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,milligrams of potassium,120,Potassium
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,Display shelf,1,Shelf
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,Weight in ounces per one serving,1,Ounces
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,Number of cups in one serving,0.67,Cups
Shredded Wheat spoon size,Nabisco,Cold,grams of fat,0,Fat,Rating of cereal,72.801787,**Rating**
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,calories per serving,90,Calories
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of protein,3,Protein
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of fat,0,Fat
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,milligrams of sodium,0,Sodium
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of dietary fiber,3,Fiber
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of complex carbohydrates,20,Carbohydrates
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,grams of sugars,0,Sugars
Shredded Wheat spoon size,Nabisco,Cold,milligrams of sodium,0,Sodium,milligrams of potassium,120,Potassium
